name,URL
سيباستياو جيلبرتو,https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D8%A8%D8%A7%D8%B3%D8%AA%D9%8A%D8%A7%D9%88_%D8%AC%D9%8A%D9%84%D8%A8%D8%B1%D8%AA%D9%88
سيد معوض,https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D8%AF_%D9%85%D8%B9%D9%88%D8%B6
نادي إنبي,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A5%D9%86%D8%A8%D9%8A
وائل جمعة,https://ar.wikipedia.org/wiki/%D9%88%D8%A7%D8%A6%D9%84_%D8%AC%D9%85%D8%B9%D8%A9
دوري أبطال إفريقيا 2005,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2005
النجم الرياضي الساحلي,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%86%D8%AC%D9%85_%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A_%D8%A7%D9%84%D8%B3%D8%A7%D8%AD%D9%84%D9%8A
نادي الجيش الملكي,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%AC%D9%8A%D8%B4_%D8%A7%D9%84%D9%85%D9%84%D9%83%D9%8A
نادي الاتحاد (السعودية),https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_(%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9)
سيدني إف سي,https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D8%AF%D9%86%D9%8A_%D8%A5%D9%81_%D8%B3%D9%8A
بي بي سي,https://ar.wikipedia.org/wiki/%D8%A8%D9%8A_%D8%A8%D9%8A_%D8%B3%D9%8A
النادي الرياضي الصفاقسي,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A_%D8%A7%D9%84%D8%B5%D9%81%D8%A7%D9%82%D8%B3%D9%8A
نادي أوكلاند سيتي,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A3%D9%88%D9%83%D9%84%D8%A7%D9%86%D8%AF_%D8%B3%D9%8A%D8%AA%D9%8A
نادي إنترناسيونال,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A5%D9%86%D8%AA%D8%B1%D9%86%D8%A7%D8%B3%D9%8A%D9%88%D9%86%D8%A7%D9%84
نادي أمريكا,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7
يوكوهاما,https://ar.wikipedia.org/wiki/%D9%8A%D9%88%D9%83%D9%88%D9%87%D8%A7%D9%85%D8%A7
المعتز بالله إينو,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B9%D8%AA%D8%B2_%D8%A8%D8%A7%D9%84%D9%84%D9%87_%D8%A5%D9%8A%D9%86%D9%88
نادي باتشوكا,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A8%D8%A7%D8%AA%D8%B4%D9%88%D9%83%D8%A7
أديلايد يونايتد,https://ar.wikipedia.org/wiki/%D8%A3%D8%AF%D9%8A%D9%84%D8%A7%D9%8A%D8%AF_%D9%8A%D9%88%D9%86%D8%A7%D9%8A%D8%AA%D8%AF
نادي الوداد الرياضي,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D9%88%D8%AF%D8%A7%D8%AF_%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A
دوري أبطال إفريقيا 2011,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2011
طلائع الجيش,https://ar.wikipedia.org/wiki/%D8%B7%D9%84%D8%A7%D8%A6%D8%B9_%D8%A7%D9%84%D8%AC%D9%8A%D8%B4
محمد طلعت,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B7%D9%84%D8%B9%D8%AA
ستاد حرس الحدود,https://ar.wikipedia.org/wiki/%D8%B3%D8%AA%D8%A7%D8%AF_%D8%AD%D8%B1%D8%B3_%D8%A7%D9%84%D8%AD%D8%AF%D9%88%D8%AF
حسام البدري,https://ar.wikipedia.org/wiki/%D8%AD%D8%B3%D8%A7%D9%85_%D8%A7%D9%84%D8%A8%D8%AF%D8%B1%D9%8A
نادي حرس الحدود,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%AD%D8%B1%D8%B3_%D8%A7%D9%84%D8%AD%D8%AF%D9%88%D8%AF
الترجي الرياضي التونسي,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D8%B1%D8%AC%D9%8A_%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A_%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A
أحداث ستاد بورسعيد 2012,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB_%D8%B3%D8%AA%D8%A7%D8%AF_%D8%A8%D9%88%D8%B1%D8%B3%D8%B9%D9%8A%D8%AF_2012
ملعب برج العرب,https://ar.wikipedia.org/wiki/%D9%85%D9%84%D8%B9%D8%A8_%D8%A8%D8%B1%D8%AC_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8
محمد ناجي جدو,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%86%D8%A7%D8%AC%D9%8A_%D8%AC%D8%AF%D9%88
وليد سليمان (لاعب كرة قدم),https://ar.wikipedia.org/wiki/%D9%88%D9%84%D9%8A%D8%AF_%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85)
دوري أبطال إفريقيا 2012,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2012
سانفريس هيروشيما,https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%81%D8%B1%D9%8A%D8%B3_%D9%87%D9%8A%D8%B1%D9%88%D8%B4%D9%8A%D9%85%D8%A7
السيد حمدي,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B3%D9%8A%D8%AF_%D8%AD%D9%85%D8%AF%D9%8A
نادي كورينثيانز,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D9%83%D9%88%D8%B1%D9%8A%D9%86%D8%AB%D9%8A%D8%A7%D9%86%D8%B2
نادي مونتيري,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D9%85%D9%88%D9%86%D8%AA%D9%8A%D8%B1%D9%8A
إيه سي ليوباردز,https://ar.wikipedia.org/wiki/%D8%A5%D9%8A%D9%87_%D8%B3%D9%8A_%D9%84%D9%8A%D9%88%D8%A8%D8%A7%D8%B1%D8%AF%D8%B2
رامي ربيعة,https://ar.wikipedia.org/wiki/%D8%B1%D8%A7%D9%85%D9%8A_%D8%B1%D8%A8%D9%8A%D8%B9%D8%A9
محمد يوسف (لاعب كرة قدم مواليد 1970),https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%8A%D9%88%D8%B3%D9%81_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85_%D9%85%D9%88%D8%A7%D9%84%D9%8A%D8%AF_1970)
أورلاندو بيراتس,https://ar.wikipedia.org/wiki/%D8%A3%D9%88%D8%B1%D9%84%D8%A7%D9%86%D8%AF%D9%88_%D8%A8%D9%8A%D8%B1%D8%A7%D8%AA%D8%B3
محمود طاهر,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B7%D8%A7%D9%87%D8%B1
نادي سموحة,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%B3%D9%85%D9%88%D8%AD%D8%A9
خوان كارلوس غاريدو,https://ar.wikipedia.org/wiki/%D8%AE%D9%88%D8%A7%D9%86_%D9%83%D8%A7%D8%B1%D9%84%D9%88%D8%B3_%D8%BA%D8%A7%D8%B1%D9%8A%D8%AF%D9%88
سيوي سبورت دي سان بيدرو,https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D9%88%D9%8A_%D8%B3%D8%A8%D9%88%D8%B1%D8%AA_%D8%AF%D9%8A_%D8%B3%D8%A7%D9%86_%D8%A8%D9%8A%D8%AF%D8%B1%D9%88
نادي برشلونة,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D8%A9
الإمارات العربية المتحدة,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9
مارتن يول,https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D8%B1%D8%AA%D9%86_%D9%8A%D9%88%D9%84
نهائي دوري أبطال إفريقيا 2017,https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%A7%D8%A6%D9%8A_%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2017
1 ديسمبر,https://ar.wikipedia.org/wiki/1_%D8%AF%D9%8A%D8%B3%D9%85%D8%A8%D8%B1
2017,https://ar.wikipedia.org/wiki/2017
وليد أزارو,https://ar.wikipedia.org/wiki/%D9%88%D9%84%D9%8A%D8%AF_%D8%A3%D8%B2%D8%A7%D8%B1%D9%88
2018,https://ar.wikipedia.org/wiki/2018
نهائي دوري أبطال إفريقيا 2018,https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%A7%D8%A6%D9%8A_%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2018
2019,https://ar.wikipedia.org/wiki/2019
الدوري المصري الممتاز 2018–19,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2018%E2%80%9319
كأس السوبر المصري 2018–19,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2018%E2%80%9319
دوري أبطال إفريقيا 2019–20,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2019%E2%80%9320
نادي أطلع برة,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A3%D8%B7%D9%84%D8%B9_%D8%A8%D8%B1%D8%A9
جنوب السودان,https://ar.wikipedia.org/wiki/%D8%AC%D9%86%D9%88%D8%A8_%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86
نادي بلاتينوم,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A8%D9%84%D8%A7%D8%AA%D9%8A%D9%86%D9%88%D9%85
رينيه فايلر,https://ar.wikipedia.org/wiki/%D8%B1%D9%8A%D9%86%D9%8A%D9%87_%D9%81%D8%A7%D9%8A%D9%84%D8%B1
كأس السوبر المصري 2019–20,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2019%E2%80%9320
ستاد محمد بن زايد,https://ar.wikipedia.org/wiki/%D8%B3%D8%AA%D8%A7%D8%AF_%D9%85%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%B2%D8%A7%D9%8A%D8%AF
جونيور أجاي,https://ar.wikipedia.org/wiki/%D8%AC%D9%88%D9%86%D9%8A%D9%88%D8%B1_%D8%A3%D8%AC%D8%A7%D9%8A
علي معلول,https://ar.wikipedia.org/wiki/%D8%B9%D9%84%D9%8A_%D9%85%D8%B9%D9%84%D9%88%D9%84
جائحة فيروس كورونا,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7
بيتسو موسيماني,https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D8%AA%D8%B3%D9%88_%D9%85%D9%88%D8%B3%D9%8A%D9%85%D8%A7%D9%86%D9%8A
دوري أبطال إفريقيا 2020–21,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2020%E2%80%9321
24 يوليو,https://ar.wikipedia.org/wiki/24_%D9%8A%D9%88%D9%84%D9%8A%D9%88
محمود كهربا,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%83%D9%87%D8%B1%D8%A8%D8%A7
مروان محسن,https://ar.wikipedia.org/wiki/%D9%85%D8%B1%D9%88%D8%A7%D9%86_%D9%85%D8%AD%D8%B3%D9%86
9 أغسطس,https://ar.wikipedia.org/wiki/9_%D8%A3%D8%BA%D8%B3%D8%B7%D8%B3
محمد هاني,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%87%D8%A7%D9%86%D9%8A
18 سبتمبر,https://ar.wikipedia.org/wiki/18_%D8%B3%D8%A8%D8%AA%D9%85%D8%A8%D8%B1
الدوري المصري الممتاز 2019–20,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2019%E2%80%9320
30 سبتمبر,https://ar.wikipedia.org/wiki/30_%D8%B3%D8%A8%D8%AA%D9%85%D8%A8%D8%B1
اللغة الإنجليزية,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9
اللغة الفرنسية,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9
1 أكتوبر,https://ar.wikipedia.org/wiki/1_%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1
18 أكتوبر,https://ar.wikipedia.org/wiki/18_%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1
المركب الرياضي محمد الخامس,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%A8_%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3
محمد مجدي قفشه,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%AC%D8%AF%D9%8A_%D9%82%D9%81%D8%B4%D9%87
23 أكتوبر,https://ar.wikipedia.org/wiki/23_%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1
حسين الشحات,https://ar.wikipedia.org/wiki/%D8%AD%D8%B3%D9%8A%D9%86_%D8%A7%D9%84%D8%B4%D8%AD%D8%A7%D8%AA
ياسر إبراهيم,https://ar.wikipedia.org/wiki/%D9%8A%D8%A7%D8%B3%D8%B1_%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85
زهير مترجي,https://ar.wikipedia.org/wiki/%D8%B2%D9%87%D9%8A%D8%B1_%D9%85%D8%AA%D8%B1%D8%AC%D9%8A
27 نوفمبر,https://ar.wikipedia.org/wiki/27_%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1
عمرو السولية,https://ar.wikipedia.org/wiki/%D8%B9%D9%85%D8%B1%D9%88_%D8%A7%D9%84%D8%B3%D9%88%D9%84%D9%8A%D8%A9
عصام الشوالي,https://ar.wikipedia.org/wiki/%D8%B9%D8%B5%D8%A7%D9%85_%D8%A7%D9%84%D8%B4%D9%88%D8%A7%D9%84%D9%8A
شيكابالا,https://ar.wikipedia.org/wiki/%D8%B4%D9%8A%D9%83%D8%A7%D8%A8%D8%A7%D9%84%D8%A7
5 ديسمبر,https://ar.wikipedia.org/wiki/5_%D8%AF%D9%8A%D8%B3%D9%85%D8%A8%D8%B1
كأس مصر 2019–20,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_2019%E2%80%9320
ناصر منسي,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D9%85%D9%86%D8%B3%D9%8A
كأس العالم للأندية 2020,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_2020
نادي الدحيل,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%AF%D8%AD%D9%8A%D9%84
4 فبراير,https://ar.wikipedia.org/wiki/4_%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1
دوري أبطال أوروبا 2019–20,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7_2019%E2%80%9320
استاد المدينة التعليمية,https://ar.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF_%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9
الريان (مدينة),https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%86_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9)
والتر بواليا,https://ar.wikipedia.org/wiki/%D9%88%D8%A7%D9%84%D8%AA%D8%B1_%D8%A8%D9%88%D8%A7%D9%84%D9%8A%D8%A7
أيمن أشرف,https://ar.wikipedia.org/wiki/%D8%A3%D9%8A%D9%85%D9%86_%D8%A3%D8%B4%D8%B1%D9%81
روبرت ليفاندوفسكي,https://ar.wikipedia.org/wiki/%D8%B1%D9%88%D8%A8%D8%B1%D8%AA_%D9%84%D9%8A%D9%81%D8%A7%D9%86%D8%AF%D9%88%D9%81%D8%B3%D9%83%D9%8A
نادي بالميراس,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A8%D8%A7%D9%84%D9%85%D9%8A%D8%B1%D8%A7%D8%B3
كوبا ليبرتادوريس 2020,https://ar.wikipedia.org/wiki/%D9%83%D9%88%D8%A8%D8%A7_%D9%84%D9%8A%D8%A8%D8%B1%D8%AA%D8%A7%D8%AF%D9%88%D8%B1%D9%8A%D8%B3_2020
محمد الشناوي,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%B4%D9%86%D8%A7%D9%88%D9%8A
كأس السوبر الإفريقي 2021 (مايو),https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2021_(%D9%85%D8%A7%D9%8A%D9%88)
نادي النهضة البركانية,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D9%86%D9%87%D8%B6%D8%A9_%D8%A7%D9%84%D8%A8%D8%B1%D9%83%D8%A7%D9%86%D9%8A%D8%A9
كأس الكونفيدرالية الإفريقية 2019–20,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D9%88%D9%86%D9%81%D9%8A%D8%AF%D8%B1%D8%A7%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_2019%E2%80%9320
محمد شريف,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B4%D8%B1%D9%8A%D9%81
صلاح محسن,https://ar.wikipedia.org/wiki/%D8%B5%D9%84%D8%A7%D8%AD_%D9%85%D8%AD%D8%B3%D9%86
كأس السوبر المصري 2020–21,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2020%E2%80%9321
كأس السوبر الإفريقي 2021 (ديسمبر),https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2021_(%D8%AF%D9%8A%D8%B3%D9%85%D8%A8%D8%B1)
كأس الكونفيدرالية الإفريقية 2020–21,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D9%88%D9%86%D9%81%D9%8A%D8%AF%D8%B1%D8%A7%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_2020%E2%80%9321
هدف ذاتي,https://ar.wikipedia.org/wiki/%D9%87%D8%AF%D9%81_%D8%B0%D8%A7%D8%AA%D9%8A
طاهر محمد طاهر,https://ar.wikipedia.org/wiki/%D8%B7%D8%A7%D9%87%D8%B1_%D9%85%D8%AD%D9%85%D8%AF_%D8%B7%D8%A7%D9%87%D8%B1
بيرسي تاو,https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D8%B1%D8%B3%D9%8A_%D8%AA%D8%A7%D9%88
كأس العالم للأندية 2021,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_2021
كأس الرابطة المصرية,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B7%D8%A9_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9
5 فبراير,https://ar.wikipedia.org/wiki/5_%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1
2022,https://ar.wikipedia.org/wiki/2022
أكرم توفيق,https://ar.wikipedia.org/wiki/%D8%A3%D9%83%D8%B1%D9%85_%D8%AA%D9%88%D9%81%D9%8A%D9%82
رافائيل فيغا,https://ar.wikipedia.org/wiki/%D8%B1%D8%A7%D9%81%D8%A7%D8%A6%D9%8A%D9%84_%D9%81%D9%8A%D8%BA%D8%A7
دودو (لاعب كرة قدم مواليد 1992),https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%AF%D9%88_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85_%D9%85%D9%88%D8%A7%D9%84%D9%8A%D8%AF_1992)
نادي الهلال (السعودية),https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84_(%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9)
أحمد حمدي عبد القادر,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%AD%D9%85%D8%AF%D9%8A_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B1
روميلو لوكاكو,https://ar.wikipedia.org/wiki/%D8%B1%D9%88%D9%85%D9%8A%D9%84%D9%88_%D9%84%D9%88%D9%83%D8%A7%D9%83%D9%88
عبد الله ديابي,https://ar.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D9%8A%D8%A7%D8%A8%D9%8A
نهائي دوري أبطال إفريقيا 2022,https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%A7%D8%A6%D9%8A_%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2022
كأس السوبر المصري 2021–22,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2021%E2%80%9322
كأس العالم للأندية 2022,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_2022
سياتل ساوندرز,https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D8%A7%D8%AA%D9%84_%D8%B3%D8%A7%D9%88%D9%86%D8%AF%D8%B1%D8%B2
نادي فلامنغو,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D9%81%D9%84%D8%A7%D9%85%D9%86%D8%BA%D9%88
نادي بيراميدز,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A8%D9%8A%D8%B1%D8%A7%D9%85%D9%8A%D8%AF%D8%B2
حمدي فتحي,https://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%AF%D9%8A_%D9%81%D8%AA%D8%AD%D9%8A
وليد الكرتي,https://ar.wikipedia.org/wiki/%D9%88%D9%84%D9%8A%D8%AF_%D8%A7%D9%84%D9%83%D8%B1%D8%AA%D9%8A
كأس السوبر المصري 2022–23,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2022%E2%80%9323
